order_id,user_id,restaurant_id,partner_id,order_date,amount,payment_method,delivery_time_min,order_status
1250,400,94,5,7/23/2023 1:00,946,UPI,38,Delivered
1251,288,56,42,7/23/2023 2:00,1268,UPI,59,Returned
1252,288,60,7,7/23/2023 3:00,702,UPI,36,Delivered
1253,380,10,42,7/23/2023 4:00,1075,Credit Card,20,Cancelled
1254,226,39,36,7/23/2023 5:00,810,Credit Card,48,Delivered
1255,11,28,27,7/23/2023 6:00,865,Debit Card,32,Delivered
1256,10,49,58,7/23/2023 7:00,928,Credit Card,48,Delivered
1257,271,36,46,7/23/2023 8:00,343,UPI,25,Delivered
1258,273,13,66,7/23/2023 9:00,631,Debit Card,24,Cancelled
1259,424,96,25,7/23/2023 10:00,1369,UPI,53,Delivered
1260,402,36,73,7/23/2023 11:00,1004,Cash,30,Delivered
1261,183,26,27,7/23/2023 12:00,1422,UPI,28,Delivered
1262,457,86,1,7/23/2023 13:00,647,Cash,57,Delivered
1263,153,4,74,7/23/2023 14:00,361,UPI,59,Returned
1264,488,95,42,7/23/2023 15:00,814,UPI,28,Delivered
1265,315,82,52,7/23/2023 16:00,819,UPI,27,Delivered
1266,334,64,25,7/23/2023 17:00,370,Debit Card,59,Delivered
1267,124,38,54,7/23/2023 18:00,422,Debit Card,22,Delivered
1268,473,88,67,7/23/2023 19:00,1327,UPI,32,Delivered
1269,114,87,6,7/23/2023 20:00,1422,Cash,38,Delivered
1270,278,22,58,7/23/2023 21:00,428,Credit Card,53,Delivered
1271,500,2,70,7/23/2023 22:00,965,Credit Card,51,Delivered
1272,414,31,53,7/23/2023 23:00,425,Debit Card,35,Returned
1273,468,11,66,7/24/2023 0:00,1154,UPI,55,Delivered
1274,213,92,58,7/24/2023 1:00,663,UPI,37,Delivered
1275,172,46,2,7/24/2023 2:00,1261,Cash,33,Returned
1276,288,96,76,7/24/2023 3:00,1072,Cash,49,Delivered
1277,435,62,22,7/24/2023 4:00,791,Cash,21,Returned
1278,174,69,37,7/24/2023 5:00,654,Cash,32,Returned
1279,113,64,20,7/24/2023 6:00,739,UPI,46,Delivered
1280,376,10,24,7/24/2023 7:00,921,Debit Card,36,Delivered
1281,405,40,65,7/24/2023 8:00,1414,UPI,50,Delivered
1282,483,24,65,7/24/2023 9:00,889,Cash,34,Delivered
1283,122,99,1,7/24/2023 10:00,824,UPI,39,Delivered
1284,32,44,3,7/24/2023 11:00,1409,Credit Card,24,Delivered
1285,222,60,46,7/24/2023 12:00,1163,Credit Card,26,Delivered
1286,119,62,55,7/24/2023 13:00,277,UPI,37,Delivered
1287,39,87,75,7/24/2023 14:00,652,UPI,30,Delivered
1288,497,17,64,7/24/2023 15:00,1373,Debit Card,51,Cancelled
1289,268,65,45,7/24/2023 16:00,1051,Debit Card,46,Delivered
1290,233,95,26,7/24/2023 17:00,692,UPI,45,Delivered
1291,431,95,77,7/24/2023 18:00,641,Debit Card,56,Cancelled
1292,18,57,65,7/24/2023 19:00,1194,Credit Card,47,Delivered
1293,149,55,24,7/24/2023 20:00,1407,UPI,21,Delivered
1294,397,53,74,7/24/2023 21:00,863,UPI,39,Delivered
1295,149,56,35,7/24/2023 22:00,940,Debit Card,23,Delivered
1296,126,98,24,7/24/2023 23:00,565,Debit Card,32,Delivered
1297,392,9,28,7/25/2023 0:00,297,Credit Card,43,Delivered
1298,302,22,80,7/25/2023 1:00,1119,Credit Card,57,Delivered
1299,360,13,16,7/25/2023 2:00,178,UPI,59,Delivered
1300,238,89,59,7/25/2023 3:00,457,UPI,48,Cancelled
1301,135,48,54,7/25/2023 4:00,311,UPI,55,Delivered
1302,151,18,79,7/25/2023 5:00,1018,UPI,21,Cancelled
1303,236,76,16,7/25/2023 6:00,1001,Credit Card,37,Delivered
1304,224,40,15,7/25/2023 7:00,210,Cash,27,Delivered
1305,203,17,11,7/25/2023 8:00,274,UPI,34,Cancelled
1306,256,15,65,7/25/2023 9:00,1244,UPI,36,Delivered
1307,86,15,79,7/25/2023 10:00,987,Credit Card,42,Delivered
1308,150,79,68,7/25/2023 11:00,615,Debit Card,21,Delivered
1309,235,63,43,7/25/2023 12:00,392,Debit Card,25,Delivered
1310,345,39,69,7/25/2023 13:00,1394,Debit Card,48,Delivered
1311,22,13,13,7/25/2023 14:00,622,Credit Card,46,Delivered
1312,348,81,10,7/25/2023 15:00,1108,Debit Card,56,Delivered
1313,285,32,75,7/25/2023 16:00,682,UPI,53,Delivered
1314,269,9,41,7/25/2023 17:00,643,UPI,37,Delivered
1315,466,40,50,7/25/2023 18:00,1048,UPI,29,Delivered
1316,258,20,71,7/25/2023 19:00,231,Credit Card,57,Returned
1317,29,90,59,7/25/2023 20:00,1005,Cash,36,Delivered
1318,213,91,39,7/25/2023 21:00,1028,Debit Card,32,Delivered
1319,463,85,3,7/25/2023 22:00,1072,UPI,46,Delivered
1320,436,82,76,7/25/2023 23:00,161,UPI,21,Delivered
1321,283,77,7,7/26/2023 0:00,1436,UPI,53,Delivered
1322,50,80,49,7/26/2023 1:00,598,UPI,50,Delivered
1323,95,73,26,7/26/2023 2:00,1365,Credit Card,42,Delivered
1324,463,63,33,7/26/2023 3:00,911,Cash,26,Delivered
1325,499,76,48,7/26/2023 4:00,1287,Cash,57,Delivered
1326,407,44,79,7/26/2023 5:00,175,Credit Card,52,Delivered
1327,88,38,2,7/26/2023 6:00,657,Debit Card,31,Delivered
1328,44,83,71,7/26/2023 7:00,211,Credit Card,31,Delivered
1329,461,60,32,7/26/2023 8:00,378,UPI,38,Delivered
1330,278,71,4,7/26/2023 9:00,756,Credit Card,28,Delivered
1331,171,99,20,7/26/2023 10:00,1208,Credit Card,29,Returned
1332,421,48,36,7/26/2023 11:00,1040,Debit Card,36,Cancelled
1333,189,18,32,7/26/2023 12:00,910,UPI,59,Cancelled
1334,353,16,28,7/26/2023 13:00,744,UPI,58,Delivered
1335,184,55,77,7/26/2023 14:00,1198,UPI,29,Delivered
1336,3,39,1,7/26/2023 15:00,1205,Cash,31,Delivered
1337,191,68,60,7/26/2023 16:00,1185,UPI,34,Delivered
1338,118,59,56,7/26/2023 17:00,1492,Debit Card,50,Delivered
1339,19,89,35,7/26/2023 18:00,150,Debit Card,34,Delivered
1340,23,96,30,7/26/2023 19:00,1309,UPI,47,Delivered
1341,413,62,54,7/26/2023 20:00,1369,Credit Card,23,Delivered
1342,30,13,36,7/26/2023 21:00,282,Debit Card,55,Returned
1343,295,81,55,7/26/2023 22:00,235,UPI,20,Delivered
1344,108,6,80,7/26/2023 23:00,1497,Cash,53,Delivered
1345,367,83,58,7/27/2023 0:00,1353,UPI,36,Delivered
1346,281,77,65,7/27/2023 1:00,665,UPI,58,Cancelled
1347,128,60,69,7/27/2023 2:00,324,Debit Card,57,Delivered
1348,229,90,51,7/27/2023 3:00,912,Debit Card,52,Cancelled
1349,111,14,22,7/27/2023 4:00,1194,Cash,40,Delivered
1350,136,95,53,7/27/2023 5:00,1146,Credit Card,45,Delivered
1351,362,54,36,7/27/2023 6:00,1278,Cash,55,Delivered
1352,186,4,68,7/27/2023 7:00,727,Debit Card,24,Delivered
1353,144,39,36,7/27/2023 8:00,198,Debit Card,52,Cancelled
1354,72,72,52,7/27/2023 9:00,677,Credit Card,20,Returned
1355,129,25,53,7/27/2023 10:00,294,UPI,25,Delivered
1356,364,77,50,7/27/2023 11:00,911,Cash,56,Delivered
1357,261,32,80,7/27/2023 12:00,1248,UPI,21,Delivered
1358,3,59,41,7/27/2023 13:00,1078,Credit Card,24,Cancelled
1359,449,63,18,7/27/2023 14:00,943,UPI,45,Delivered
1360,388,38,22,7/27/2023 15:00,468,Credit Card,32,Delivered
1361,104,92,66,7/27/2023 16:00,1260,UPI,31,Delivered
1362,483,53,21,7/27/2023 17:00,847,UPI,24,Delivered
1363,224,94,44,7/27/2023 18:00,996,Debit Card,21,Delivered
1364,320,67,47,7/27/2023 19:00,932,UPI,23,Delivered
1365,362,28,39,7/27/2023 20:00,191,Credit Card,46,Delivered
1366,354,3,29,7/27/2023 21:00,1266,UPI,29,Delivered
1367,491,98,54,7/27/2023 22:00,678,UPI,32,Delivered
1368,473,80,17,7/27/2023 23:00,1438,UPI,21,Delivered
1369,10,22,80,7/28/2023 0:00,441,Debit Card,45,Delivered
1370,405,96,60,7/28/2023 1:00,1118,UPI,34,Delivered
1371,384,38,31,7/28/2023 2:00,246,Cash,29,Delivered
1372,302,72,73,7/28/2023 3:00,1268,UPI,41,Returned
1373,231,72,78,7/28/2023 4:00,1499,UPI,59,Delivered
1374,219,62,49,7/28/2023 5:00,223,UPI,44,Cancelled
1375,411,57,2,7/28/2023 6:00,1241,UPI,34,Cancelled
1376,66,6,48,7/28/2023 7:00,907,Debit Card,32,Delivered
1377,425,78,14,7/28/2023 8:00,1250,Debit Card,27,Delivered
1378,112,32,59,7/28/2023 9:00,357,Credit Card,40,Delivered
1379,13,99,58,7/28/2023 10:00,1394,UPI,40,Delivered
1380,393,10,58,7/28/2023 11:00,1435,UPI,41,Delivered
1381,500,3,51,7/28/2023 12:00,559,UPI,52,Delivered
1382,420,59,2,7/28/2023 13:00,480,Cash,46,Delivered
1383,86,76,41,7/28/2023 14:00,493,UPI,59,Delivered
1384,234,49,16,7/28/2023 15:00,1138,Debit Card,41,Delivered
1385,90,59,4,7/28/2023 16:00,920,UPI,49,Cancelled
1386,314,31,12,7/28/2023 17:00,223,UPI,28,Delivered
1387,54,93,29,7/28/2023 18:00,403,UPI,54,Cancelled
1388,12,69,7,7/28/2023 19:00,1108,UPI,37,Delivered
1389,209,62,14,7/28/2023 20:00,969,Debit Card,24,Delivered
1390,462,52,12,7/28/2023 21:00,1135,UPI,46,Cancelled
1391,14,89,5,7/28/2023 22:00,481,Debit Card,25,Cancelled
1392,121,41,32,7/28/2023 23:00,896,UPI,51,Delivered
1393,418,31,74,7/29/2023 0:00,985,Cash,27,Delivered
1394,437,85,43,7/29/2023 1:00,604,UPI,58,Delivered
1395,377,84,69,7/29/2023 2:00,1288,Debit Card,40,Delivered
1396,20,22,45,7/29/2023 3:00,462,Debit Card,37,Delivered
1397,75,4,9,7/29/2023 4:00,1167,Cash,33,Cancelled
1398,400,13,49,7/29/2023 5:00,377,UPI,34,Delivered
1399,243,45,33,7/29/2023 6:00,983,Debit Card,45,Delivered
1400,223,42,18,7/29/2023 7:00,1007,UPI,51,Delivered
1401,70,49,9,7/29/2023 8:00,1418,UPI,58,Cancelled
1402,312,20,62,7/29/2023 9:00,967,UPI,47,Returned
1403,211,77,57,7/29/2023 10:00,1167,UPI,58,Delivered
1404,101,81,29,7/29/2023 11:00,677,Cash,51,Delivered
1405,186,54,78,7/29/2023 12:00,1099,UPI,32,Delivered
1406,132,36,25,7/29/2023 13:00,576,Credit Card,34,Delivered
1407,111,97,15,7/29/2023 14:00,191,Credit Card,37,Delivered
1408,381,1,6,7/29/2023 15:00,614,Credit Card,58,Cancelled
1409,132,15,42,7/29/2023 16:00,427,Credit Card,25,Returned
1410,20,77,29,7/29/2023 17:00,985,UPI,30,Delivered
1411,394,17,79,7/29/2023 18:00,168,Credit Card,51,Delivered
1412,24,24,4,7/29/2023 19:00,215,UPI,59,Delivered
1413,227,58,57,7/29/2023 20:00,316,Cash,39,Delivered
1414,154,72,49,7/29/2023 21:00,1169,Debit Card,52,Delivered
1415,293,91,44,7/29/2023 22:00,552,Cash,59,Delivered
1416,230,23,80,7/29/2023 23:00,558,UPI,27,Delivered
1417,469,46,75,7/30/2023 0:00,261,UPI,54,Delivered
1418,310,72,14,7/30/2023 1:00,1447,UPI,24,Delivered
1419,488,8,3,7/30/2023 2:00,746,UPI,54,Delivered
1420,359,59,62,7/30/2023 3:00,800,UPI,33,Delivered
1421,405,90,64,7/30/2023 4:00,1212,Credit Card,40,Delivered
1422,202,59,45,7/30/2023 5:00,254,UPI,43,Delivered
1423,38,13,58,7/30/2023 6:00,473,Credit Card,36,Delivered
1424,430,39,20,7/30/2023 7:00,1141,Debit Card,37,Delivered
1425,260,28,58,7/30/2023 8:00,578,Credit Card,53,Delivered
1426,188,89,57,7/30/2023 9:00,784,UPI,31,Returned
1427,57,61,77,7/30/2023 10:00,879,UPI,35,Delivered
1428,429,16,68,7/30/2023 11:00,1038,UPI,23,Delivered
1429,20,2,78,7/30/2023 12:00,1234,UPI,44,Delivered
1430,273,82,52,7/30/2023 13:00,1480,Credit Card,53,Delivered
1431,119,17,37,7/30/2023 14:00,542,UPI,47,Cancelled
1432,71,30,8,7/30/2023 15:00,353,Debit Card,30,Cancelled
1433,4,13,44,7/30/2023 16:00,407,Debit Card,32,Returned
1434,221,96,5,7/30/2023 17:00,635,Credit Card,50,Delivered
1435,14,93,69,7/30/2023 18:00,595,UPI,44,Delivered
1436,3,94,31,7/30/2023 19:00,1353,UPI,58,Delivered
1437,216,82,45,7/30/2023 20:00,1173,Debit Card,29,Delivered
1438,229,13,9,7/30/2023 21:00,491,UPI,43,Delivered
1439,336,43,32,7/30/2023 22:00,282,UPI,20,Cancelled
1440,186,85,33,7/30/2023 23:00,592,UPI,44,Cancelled
1441,55,94,67,7/31/2023 0:00,402,UPI,47,Delivered
1442,500,21,30,7/31/2023 1:00,414,Debit Card,55,Delivered
1443,388,55,76,7/31/2023 2:00,242,UPI,37,Delivered
1444,376,81,29,7/31/2023 3:00,287,Credit Card,25,Delivered
1445,254,40,3,7/31/2023 4:00,1381,UPI,21,Delivered
1446,24,83,57,7/31/2023 5:00,1151,Credit Card,22,Cancelled
1447,162,15,30,7/31/2023 6:00,456,Debit Card,27,Delivered
1448,158,73,9,7/31/2023 7:00,415,Debit Card,50,Delivered
1449,82,52,26,7/31/2023 8:00,795,UPI,38,Delivered
1450,403,74,2,7/31/2023 9:00,467,UPI,25,Delivered
1451,159,95,62,7/31/2023 10:00,1286,UPI,33,Cancelled
1452,188,53,3,7/31/2023 11:00,1050,Credit Card,22,Delivered
1453,60,87,46,7/31/2023 12:00,603,Credit Card,20,Returned
1454,403,52,68,7/31/2023 13:00,340,Credit Card,49,Delivered
1455,305,30,25,7/31/2023 14:00,1360,UPI,38,Delivered
1456,319,33,51,7/31/2023 15:00,980,Credit Card,38,Delivered
1457,366,57,13,7/31/2023 16:00,1262,UPI,28,Delivered
1458,211,52,44,7/31/2023 17:00,336,Debit Card,26,Delivered
1459,406,9,35,7/31/2023 18:00,968,UPI,56,Delivered
1460,152,54,55,7/31/2023 19:00,1170,Debit Card,26,Delivered
1461,109,1,9,7/31/2023 20:00,281,UPI,28,Delivered
1462,76,44,2,7/31/2023 21:00,1021,UPI,23,Returned
1463,30,99,61,7/31/2023 22:00,784,Debit Card,44,Returned
1464,314,75,41,7/31/2023 23:00,840,UPI,31,Delivered
1465,486,98,44,8/1/2023 0:00,841,Debit Card,25,Cancelled
1466,117,80,64,8/1/2023 1:00,1272,Credit Card,37,Delivered
1467,415,9,31,8/1/2023 2:00,1207,Credit Card,59,Delivered
1468,356,32,47,8/1/2023 3:00,731,UPI,40,Delivered
1469,192,15,2,8/1/2023 4:00,320,UPI,34,Returned
1470,19,12,77,8/1/2023 5:00,933,Credit Card,22,Delivered
1471,432,97,69,8/1/2023 6:00,1232,UPI,21,Delivered
1472,173,78,58,8/1/2023 7:00,330,Credit Card,59,Delivered
1473,228,57,44,8/1/2023 8:00,168,UPI,23,Delivered
1474,350,8,74,8/1/2023 9:00,1399,UPI,51,Delivered
1475,183,72,56,8/1/2023 10:00,1268,UPI,21,Delivered
1476,113,27,43,8/1/2023 11:00,1030,UPI,48,Delivered
1477,183,62,34,8/1/2023 12:00,1470,UPI,21,Returned
1478,481,12,30,8/1/2023 13:00,324,Debit Card,53,Delivered
1479,146,65,71,8/1/2023 14:00,1395,Debit Card,46,Cancelled
1480,319,42,70,8/1/2023 15:00,203,UPI,58,Delivered
1481,116,62,55,8/1/2023 16:00,844,Cash,57,Delivered
1482,113,11,67,8/1/2023 17:00,1012,Credit Card,37,Delivered
1483,251,43,13,8/1/2023 18:00,1491,Cash,55,Delivered
1484,476,95,3,8/1/2023 19:00,498,Debit Card,38,Cancelled
1485,251,17,26,8/1/2023 20:00,592,Debit Card,46,Delivered
1486,303,97,57,8/1/2023 21:00,982,UPI,39,Cancelled
1487,459,32,24,8/1/2023 22:00,729,UPI,40,Delivered
1488,313,93,53,8/1/2023 23:00,431,UPI,42,Delivered
1489,118,85,70,8/2/2023 0:00,509,Debit Card,49,Delivered
1490,301,85,43,8/2/2023 1:00,1064,UPI,44,Delivered
1491,161,40,60,8/2/2023 2:00,972,Debit Card,50,Delivered
1492,401,23,58,8/2/2023 3:00,1041,UPI,46,Delivered
1493,198,56,49,8/2/2023 4:00,1102,Debit Card,53,Delivered
1494,260,6,42,8/2/2023 5:00,790,UPI,27,Delivered
1495,148,86,76,8/2/2023 6:00,1181,UPI,38,Delivered
1496,240,50,66,8/2/2023 7:00,712,UPI,45,Cancelled
1497,47,37,11,8/2/2023 8:00,640,UPI,47,Delivered
1498,475,64,18,8/2/2023 9:00,490,UPI,23,Delivered
1499,399,54,52,8/2/2023 10:00,621,Debit Card,50,Delivered
1500,198,72,46,8/2/2023 11:00,398,UPI,35,Delivered
1501,47,49,44,8/2/2023 12:00,384,UPI,29,Delivered
1502,78,99,22,8/2/2023 13:00,1256,Debit Card,57,Delivered
1503,124,11,53,8/2/2023 14:00,1266,UPI,29,Delivered
1504,75,88,59,8/2/2023 15:00,973,Cash,28,Delivered
1505,359,49,30,8/2/2023 16:00,1441,Cash,58,Delivered
1506,137,21,8,8/2/2023 17:00,781,UPI,55,Delivered
1507,90,66,57,8/2/2023 18:00,678,UPI,55,Delivered
1508,400,63,73,8/2/2023 19:00,1426,UPI,38,Delivered
1509,325,83,20,8/2/2023 20:00,271,Debit Card,38,Delivered
1510,500,28,25,8/2/2023 21:00,1041,Credit Card,31,Delivered
1511,61,17,19,8/2/2023 22:00,159,Credit Card,32,Delivered
1512,138,6,5,8/2/2023 23:00,1489,Debit Card,44,Delivered
1513,50,19,75,8/3/2023 0:00,987,UPI,55,Delivered
1514,259,56,79,8/3/2023 1:00,1446,Debit Card,44,Returned
1515,461,28,72,8/3/2023 2:00,1479,Debit Card,47,Delivered
1516,107,66,27,8/3/2023 3:00,1383,Credit Card,58,Delivered
1517,113,38,40,8/3/2023 4:00,902,Debit Card,49,Delivered
1518,350,37,26,8/3/2023 5:00,1035,Debit Card,24,Delivered
1519,254,68,27,8/3/2023 6:00,613,UPI,36,Delivered
1520,118,86,62,8/3/2023 7:00,861,UPI,37,Delivered
1521,493,90,50,8/3/2023 8:00,877,UPI,40,Cancelled
1522,198,49,42,8/3/2023 9:00,866,UPI,41,Delivered
1523,337,43,29,8/3/2023 10:00,1389,Cash,58,Delivered
1524,365,36,39,8/3/2023 11:00,229,UPI,25,Delivered
1525,51,58,60,8/3/2023 12:00,629,Credit Card,35,Returned
1526,245,13,41,8/3/2023 13:00,1051,Credit Card,21,Delivered
1527,403,52,33,8/3/2023 14:00,1040,UPI,20,Delivered
1528,426,58,16,8/3/2023 15:00,167,Cash,49,Delivered
1529,35,32,23,8/3/2023 16:00,1338,Debit Card,56,Delivered
1530,302,81,7,8/3/2023 17:00,351,Credit Card,42,Delivered
1531,410,100,26,8/3/2023 18:00,890,UPI,20,Cancelled
1532,499,60,12,8/3/2023 19:00,468,UPI,38,Delivered
1533,69,83,72,8/3/2023 20:00,366,UPI,22,Delivered
1534,349,58,5,8/3/2023 21:00,1207,UPI,21,Delivered
1535,320,99,69,8/3/2023 22:00,415,Credit Card,56,Delivered
1536,421,56,49,8/3/2023 23:00,873,Cash,36,Delivered
1537,468,28,26,8/4/2023 0:00,924,Credit Card,47,Delivered
1538,49,1,5,8/4/2023 1:00,1253,Debit Card,37,Delivered
1539,405,42,22,8/4/2023 2:00,562,Credit Card,52,Delivered
1540,74,82,79,8/4/2023 3:00,1425,UPI,34,Delivered
1541,192,48,13,8/4/2023 4:00,1185,Debit Card,41,Delivered
1542,261,40,28,8/4/2023 5:00,550,UPI,46,Delivered
1543,356,97,33,8/4/2023 6:00,873,Debit Card,56,Delivered
1544,70,63,23,8/4/2023 7:00,431,UPI,51,Delivered
1545,90,76,18,8/4/2023 8:00,1285,UPI,38,Returned
1546,260,72,30,8/4/2023 9:00,872,Debit Card,47,Delivered
1547,126,88,26,8/4/2023 10:00,900,Credit Card,47,Delivered
1548,231,80,16,8/4/2023 11:00,417,Debit Card,29,Delivered
1549,295,4,77,8/4/2023 12:00,447,Cash,39,Delivered
1550,498,38,39,8/4/2023 13:00,1490,UPI,44,Delivered
1551,419,27,33,8/4/2023 14:00,719,Credit Card,40,Delivered
1552,129,9,26,8/4/2023 15:00,658,UPI,33,Delivered
1553,280,16,48,8/4/2023 16:00,695,Credit Card,41,Delivered
1554,313,56,65,8/4/2023 17:00,924,Debit Card,45,Delivered
1555,100,76,38,8/4/2023 18:00,514,UPI,30,Delivered
1556,326,31,2,8/4/2023 19:00,696,Credit Card,26,Cancelled
1557,297,88,6,8/4/2023 20:00,420,Debit Card,36,Delivered
1558,182,14,46,8/4/2023 21:00,888,UPI,37,Delivered
1559,174,25,50,8/4/2023 22:00,686,Debit Card,26,Delivered
1560,316,34,38,8/4/2023 23:00,1407,Credit Card,39,Delivered
1561,364,67,18,8/5/2023 0:00,208,Cash,57,Delivered
1562,188,24,27,8/5/2023 1:00,1424,UPI,30,Delivered
1563,57,73,41,8/5/2023 2:00,235,UPI,35,Delivered
1564,31,26,72,8/5/2023 3:00,912,Credit Card,46,Delivered
1565,84,20,74,8/5/2023 4:00,539,UPI,30,Delivered
1566,152,64,17,8/5/2023 5:00,1353,Cash,35,Delivered
1567,473,10,62,8/5/2023 6:00,868,UPI,42,Delivered
1568,36,83,29,8/5/2023 7:00,1005,Debit Card,31,Delivered
1569,213,67,58,8/5/2023 8:00,298,Credit Card,59,Delivered
1570,414,24,70,8/5/2023 9:00,732,UPI,22,Cancelled
1571,408,5,78,8/5/2023 10:00,270,UPI,21,Delivered
1572,364,67,22,8/5/2023 11:00,914,Credit Card,57,Delivered
1573,106,58,6,8/5/2023 12:00,754,Credit Card,43,Delivered
1574,414,27,26,8/5/2023 13:00,405,UPI,48,Delivered
1575,342,80,39,8/5/2023 14:00,915,Cash,53,Delivered
1576,220,15,12,8/5/2023 15:00,1013,UPI,39,Delivered
1577,391,35,14,8/5/2023 16:00,949,UPI,37,Delivered
1578,163,76,22,8/5/2023 17:00,1482,Credit Card,33,Delivered
1579,439,53,51,8/5/2023 18:00,208,UPI,37,Cancelled
1580,220,44,23,8/5/2023 19:00,1171,Cash,21,Cancelled
1581,270,26,48,8/5/2023 20:00,1242,UPI,20,Returned
1582,120,47,71,8/5/2023 21:00,537,UPI,39,Delivered
1583,394,34,50,8/5/2023 22:00,1259,UPI,53,Cancelled
1584,336,87,13,8/5/2023 23:00,935,Credit Card,30,Delivered
1585,400,95,10,8/6/2023 0:00,1400,Credit Card,46,Delivered
1586,182,50,55,8/6/2023 1:00,742,Credit Card,42,Delivered
1587,479,84,9,8/6/2023 2:00,1357,UPI,57,Delivered
1588,106,12,79,8/6/2023 3:00,1495,UPI,22,Cancelled
1589,217,87,52,8/6/2023 4:00,1058,Debit Card,31,Delivered
1590,205,4,2,8/6/2023 5:00,1491,UPI,49,Delivered
1591,70,87,25,8/6/2023 6:00,715,Debit Card,50,Delivered
1592,44,48,13,8/6/2023 7:00,548,UPI,42,Cancelled
1593,329,55,51,8/6/2023 8:00,1048,Debit Card,20,Delivered
1594,301,1,58,8/6/2023 9:00,1466,UPI,39,Returned
1595,228,89,34,8/6/2023 10:00,442,Credit Card,25,Delivered
1596,184,66,35,8/6/2023 11:00,634,UPI,30,Delivered
1597,107,30,3,8/6/2023 12:00,952,UPI,54,Delivered
1598,84,3,59,8/6/2023 13:00,1039,UPI,23,Delivered
1599,338,21,70,8/6/2023 14:00,393,UPI,48,Delivered
1600,250,89,48,8/6/2023 15:00,1109,UPI,29,Delivered
1601,363,84,64,8/6/2023 16:00,1327,Credit Card,48,Delivered
1602,441,49,19,8/6/2023 17:00,965,Credit Card,57,Delivered
1603,21,86,67,8/6/2023 18:00,422,Debit Card,20,Delivered
1604,196,85,73,8/6/2023 19:00,669,Credit Card,59,Delivered
1605,178,62,76,8/6/2023 20:00,1301,Credit Card,27,Delivered
1606,417,97,5,8/6/2023 21:00,717,UPI,57,Delivered
1607,475,38,67,8/6/2023 22:00,787,UPI,36,Delivered
1608,7,15,11,8/6/2023 23:00,308,UPI,38,Delivered
1609,70,52,68,8/7/2023 0:00,801,Debit Card,52,Delivered
1610,127,79,69,8/7/2023 1:00,325,UPI,34,Delivered
1611,399,46,1,8/7/2023 2:00,769,UPI,50,Delivered
1612,466,25,63,8/7/2023 3:00,360,Credit Card,40,Returned
1613,160,21,29,8/7/2023 4:00,596,UPI,22,Delivered
1614,248,88,12,8/7/2023 5:00,735,Debit Card,21,Returned
1615,203,5,77,8/7/2023 6:00,316,Debit Card,54,Delivered
1616,148,70,41,8/7/2023 7:00,609,UPI,35,Delivered
1617,472,47,2,8/7/2023 8:00,1065,UPI,40,Delivered
1618,143,87,37,8/7/2023 9:00,1477,UPI,31,Delivered
1619,432,68,45,8/7/2023 10:00,1406,Credit Card,47,Delivered
1620,199,91,80,8/7/2023 11:00,1355,UPI,31,Delivered
1621,405,18,48,8/7/2023 12:00,1202,Debit Card,52,Cancelled
1622,426,21,24,8/7/2023 13:00,863,Credit Card,39,Delivered
1623,154,92,22,8/7/2023 14:00,1266,UPI,59,Delivered
1624,492,99,11,8/7/2023 15:00,990,UPI,40,Delivered
1625,376,86,58,8/7/2023 16:00,1017,Debit Card,58,Delivered
1626,384,23,46,8/7/2023 17:00,837,UPI,55,Delivered
1627,142,64,29,8/7/2023 18:00,479,Debit Card,41,Delivered
1628,313,67,35,8/7/2023 19:00,1357,UPI,45,Delivered
1629,165,40,15,8/7/2023 20:00,244,Credit Card,26,Delivered
1630,314,10,60,8/7/2023 21:00,934,Debit Card,26,Delivered
1631,21,89,42,8/7/2023 22:00,798,Debit Card,27,Delivered
1632,82,52,43,8/7/2023 23:00,502,UPI,45,Delivered
1633,69,72,80,8/8/2023 0:00,1079,UPI,43,Delivered
1634,131,75,74,8/8/2023 1:00,1090,Debit Card,43,Delivered
1635,87,61,49,8/8/2023 2:00,1133,UPI,59,Delivered
1636,218,64,64,8/8/2023 3:00,1438,UPI,31,Delivered
1637,421,5,32,8/8/2023 4:00,1192,Cash,27,Delivered
1638,472,53,64,8/8/2023 5:00,795,UPI,28,Cancelled
1639,305,55,2,8/8/2023 6:00,775,UPI,22,Delivered
1640,403,37,24,8/8/2023 7:00,288,UPI,40,Delivered
1641,371,56,66,8/8/2023 8:00,865,Credit Card,50,Delivered
1642,345,59,38,8/8/2023 9:00,911,Credit Card,43,Delivered
1643,341,93,31,8/8/2023 10:00,404,UPI,23,Cancelled
1644,384,69,26,8/8/2023 11:00,1258,UPI,39,Delivered
1645,396,73,29,8/8/2023 12:00,825,UPI,35,Delivered
1646,445,59,67,8/8/2023 13:00,241,Credit Card,29,Delivered
1647,425,2,78,8/8/2023 14:00,1242,UPI,45,Delivered
1648,161,65,25,8/8/2023 15:00,186,Cash,48,Delivered
1649,178,60,48,8/8/2023 16:00,289,UPI,24,Delivered
1650,117,51,65,8/8/2023 17:00,1016,Cash,30,Delivered
1651,196,30,53,8/8/2023 18:00,829,UPI,48,Delivered
1652,383,11,67,8/8/2023 19:00,1351,Debit Card,34,Delivered
1653,490,92,18,8/8/2023 20:00,286,UPI,25,Delivered
1654,327,76,9,8/8/2023 21:00,339,UPI,34,Delivered
1655,86,39,38,8/8/2023 22:00,491,Debit Card,39,Delivered
1656,289,90,21,8/8/2023 23:00,1178,Debit Card,53,Returned
